FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Jin Aoi,65.77083999999999,28.904109589041095,167.64000000000001,172.72,Orthodox,1.6,0.29,0.0,0.0,0.0,5.8,0.51,0.71
Shinya Aoki,69.853168,42.61917808219178,180.34,,Southpaw,0.97,0.58,2.54,0.41,4.0,1.25,0.58,0.6
Aoriqileng,61.23492,32.48219178082192,170.18,175.26,Orthodox,4.69,0.49,1.2,0.46,0.0,5.47,0.48,0.58
Josh Appelt,115.66596,42.50684931506849,177.8,,Southpaw,1.35,0.4,0.0,0.0,0.0,11.5,0.32,0.33
Erik Apple,77.11064,48.323287671232876,182.88,,Orthodox,0.0,0.0,0.0,0.0,8.1,0.54,0.81,0.0
Kenji Arai,65.77083999999999,46.21369863013699,177.8,,Southpaw,8.79,0.27,0.0,0.0,0.0,10.29,0.39,0.0
Romie Aram,77.11064,48.054794520547944,177.8,,Orthodox,1.8,0.35,2.5,0.62,0.0,2.83,0.5,0.83
Felipe Arantes,61.23492,37.86027397260274,172.72,185.42000000000002,Orthodox,2.37,0.45,0.93,0.47,0.7,2.66,0.64,0.41
Igor Araujo,77.11064,45.04109589041096,185.42000000000002,195.58,Orthodox,1.52,0.42,0.86,0.15,0.6,2.86,0.49,0.22
Viviane Araujo,56.699,39.07945205479452,162.56,172.72,Orthodox,3.84,0.47,1.72,0.43,0.6,4.83,0.55,0.75
Julio Arce,65.77083999999999,36.14520547945205,170.18,177.8,Southpaw,4.36,0.36,0.46,0.28,0.3,3.05,0.68,0.96
Art Arciniega,65.77083999999999,44.18356164383562,172.72,,,1.53,0.46,0.0,0.0,1.0,2.73,0.51,0.5
Alice Ardelean,52.16308,33.66575342465753,160.02,157.48,Orthodox,7.35,0.45,1.0,0.44,0.0,5.2,0.62,0.85
Tristan Arenal,70.30676,40.79178082191781,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Arges,77.11064,32.88493150684931,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Argueta,61.23492,32.347945205479455,170.18,172.72,Southpaw,2.48,0.43,4.36,0.35,1.4,3.44,0.5,0.55
Reza Arianto,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hashem Arkhagha,83.91452,36.271232876712325,187.96,190.5,Orthodox,1.84,0.44,0.0,0.0,0.0,8.97,0.43,0.5
Andrei Arlovski,108.86207999999999,46.87945205479452,190.5,195.58,Orthodox,3.82,0.45,0.37,0.35,0.2,3.22,0.57,0.76
Garrett Armfield,61.23492,29.18904109589041,167.64000000000001,177.8,Orthodox,5.35,0.53,1.1,0.5,0.6,3.64,0.56,0.64
Joey Armstrong,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Arnett,65.77083999999999,34.15890410958904,182.88,182.88,Orthodox,4.52,0.41,0.44,0.18,0.2,6.38,0.62,0.57
Ricardo Arona,92.98636,47.43287671232877,180.34,,Orthodox,1.66,0.48,2.41,0.48,1.2,1.15,0.57,0.58
Eli Aronov,83.91452,29.53150684931507,177.8,182.88,Orthodox,8.92,0.68,12.16,1.0,0.0,6.49,0.38,0.0
Chalid Arrab,92.98636,50.57260273972603,180.34,,Orthodox,1.56,0.34,3.05,0.75,1.0,1.63,0.56,0.37
Akbarh Arreola,70.30676,42.93424657534246,177.8,180.34,Southpaw,2.32,0.45,1.07,1.0,0.4,4.01,0.56,0.33
Matt Arroyo,77.11064,43.3041095890411,177.8,182.88,Orthodox,1.62,0.47,2.12,0.36,5.3,2.01,0.58,1.0
Antonio Arroyo,83.91452,36.46849315068493,190.5,185.42000000000002,Orthodox,2.82,0.66,1.14,0.41,0.2,2.02,0.5,0.41
Gilles Arsene,86.18248,55.0027397260274,175.26,,Southpaw,0.06,0.1,0.0,0.0,0.0,2.45,0.32,0.0
Veta Arteaga,56.699,,170.18,,,3.2,0.36,0.0,0.0,0.0,1.92,0.65,0.4
Cesar Arzamendia,70.30676,34.88219178082192,180.34,,Orthodox,5.37,0.45,7.32,0.75,2.4,5.2,0.56,0.0
Kai Asakura,56.699,32.131506849315066,172.72,175.26,Orthodox,2.27,0.32,0.0,0.0,0.0,3.53,0.52,0.5
Teddy Ash,83.91452,35.97808219178082,185.42000000000002,185.42000000000002,Switch,7.27,0.61,0.0,0.0,0.0,6.8,0.28,1.0
Arman Ashimov,56.699,33.92876712328767,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yanal Ashmouz,70.30676,30.71780821917808,175.26,175.26,Orthodox,2.88,0.5,3.24,0.38,0.0,4.78,0.5,0.64
Asjabharan,61.23492,33.38356164383562,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Askar Askar,65.77083999999999,31.33150684931507,170.18,175.26,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Askar Askarov,56.699,33.19178082191781,167.64000000000001,170.18,Orthodox,3.05,0.54,2.6,0.24,0.4,2.8,0.57,0.66
Cyril Asker,112.037224,39.989041095890414,182.88,187.96,Orthodox,3.35,0.39,4.41,0.62,0.9,5.82,0.35,1.0
Khusein Askhabov,65.77083999999999,30.843835616438355,172.72,175.26,Orthodox,2.0,0.26,0.0,0.0,0.0,4.13,0.56,0.66
Scott Askham,83.91452,37.583561643835615,190.5,190.5,Southpaw,3.03,0.46,0.44,0.18,0.7,3.52,0.52,0.65
Ben Askren,77.11064,41.42465753424658,180.34,185.42000000000002,Orthodox,3.64,0.49,4.33,0.55,0.9,5.66,0.36,0.0
Ibo Aslan,92.98636,29.65205479452055,190.5,195.58,Orthodox,5.09,0.47,0.0,0.0,0.0,3.47,0.59,0.86
Tom Aspinall,115.66596,32.68767123287671,195.58,198.12,Orthodox,7.63,0.67,2.62,0.8,1.3,3.62,0.56,1.0
Steven Asplund,118.387512,27.421917808219177,195.58,198.12,Orthodox,41.25,0.64,0.0,0.0,0.0,7.5,0.71,0.0
Bruno Assis,83.91452,33.57260273972603,187.96,,Orthodox,1.27,0.43,2.0,0.5,1.0,3.2,0.36,0.66
Junior Assuncao,65.77083999999999,44.49315068493151,175.26,182.88,Orthodox,3.31,0.62,2.43,0.24,0.7,2.06,0.44,0.66
Raphael Assuncao,61.23492,43.42465753424658,165.1,167.64000000000001,Orthodox,3.22,0.42,1.65,0.39,0.2,2.5,0.66,0.78
Michael Aswell Jr.,65.77083999999999,25.21917808219178,172.72,175.26,Orthodox,9.56,0.45,0.0,0.0,0.0,7.79,0.54,0.57
Bazigit Atajev,104.32616,46.78082191780822,185.42000000000002,,Orthodox,0.87,0.41,1.0,0.33,0.0,3.14,0.49,0.0
Rich Attonito,77.11064,48.51780821917808,177.8,182.88,Orthodox,2.28,0.47,0.74,0.37,0.0,2.13,0.59,0.75
Olivier Aubin-Mercier,70.30676,36.81917808219178,175.26,177.8,Southpaw,2.48,0.51,2.36,0.33,0.5,2.97,0.55,0.7
Pat Audinwood,70.30676,39.679452054794524,182.88,,Orthodox,1.17,0.12,0.8,0.5,0.0,4.31,0.41,0.0
Jose Augusto,113.851592,33.726027397260275,190.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Aurelio,70.30676,52.347945205479455,177.8,187.96,Orthodox,1.42,0.33,1.69,0.27,1.3,2.27,0.59,0.27
David Avellan,83.91452,44.45753424657534,175.26,,Orthodox,3.33,0.25,0.0,0.0,0.0,10.0,0.57,0.0
Blas Avena,77.11064,42.47671232876712,182.88,187.96,Orthodox,2.34,0.47,2.37,0.8,1.8,3.36,0.43,0.5
Levi Avera,77.11064,43.5972602739726,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Avila,65.77083999999999,36.97260273972603,170.18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Avila,65.77083999999999,32.92054794520548,177.8,,Orthodox,2.37,0.3,0.0,0.0,0.0,4.17,0.48,0.46
Julia Avila,61.23492,37.608219178082194,170.18,172.72,Orthodox,2.81,0.42,0.63,0.37,0.2,3.28,0.55,0.52
Saad Awad,70.30676,42.53972602739726,180.34,,,2.13,0.26,0.5,0.16,0.5,1.87,0.6,1.0
Javy Ayala,120.20188,37.33150684931507,185.42000000000002,,,0.83,0.25,0.0,0.0,0.0,5.0,0.33,0.0
Jessin Ayari,70.30676,33.55068493150685,182.88,185.42000000000002,Orthodox,3.53,0.37,0.0,0.0,0.3,3.59,0.58,0.5
Abu Azaitar,83.91452,39.78082191780822,175.26,193.04,Orthodox,4.38,0.43,1.0,0.37,0.0,4.32,0.51,0.42
Ottman Azaitar,70.30676,35.827397260273976,172.72,180.34,Switch,4.43,0.44,0.0,0.0,0.0,4.11,0.52,1.0
Luiz Azeredo,69.853168,49.534246575342465,175.26,,Orthodox,2.16,0.39,1.07,0.5,0.3,2.76,0.57,0.45
Luciano Azevedo,73.028312,44.49041095890411,190.5,,Orthodox,0.76,0.45,2.28,0.11,0.0,1.97,0.27,0.0
Hunter Azure,65.77083999999999,33.797260273972604,172.72,175.26,Orthodox,3.92,0.53,1.97,0.34,1.3,2.08,0.58,0.67
Niklas Backstrom,65.77083999999999,36.326027397260276,185.42000000000002,,Orthodox,1.12,0.41,2.92,0.8,2.2,3.65,0.4,0.72
Seth Baczynski,77.11064,44.153424657534245,190.5,190.5,Orthodox,3.08,0.31,0.89,0.16,0.8,3.14,0.51,0.48
Abdul Azeem Badakhshi,65.77083999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bader,92.98636,42.53972602739726,187.96,187.96,Orthodox,2.82,0.43,3.37,0.44,0.4,1.39,0.71,0.8
Izabela Badurek,52.16308,34.441095890410956,165.1,,Orthodox,3.74,0.71,1.75,0.12,0.0,4.9,0.32,1.0
Miguel Baeza,77.11064,33.320547945205476,187.96,187.96,Orthodox,4.09,0.49,0.36,0.22,2.0,5.92,0.46,0.54
Ali Bagautinov,56.699,40.52876712328767,162.56,165.1,Orthodox,2.85,0.42,2.51,0.36,0.3,3.09,0.52,0.65
Mehdi Baghdad,70.30676,40.68767123287671,185.42000000000002,,Orthodox,3.13,0.3,0.0,0.0,0.0,4.56,0.46,0.33
Melsik Baghdasaryan,65.77083999999999,33.89041095890411,175.26,177.8,Southpaw,5.04,0.59,0.0,0.0,0.0,3.14,0.56,0.72
Siyar Bahadurzada,77.11064,41.676712328767124,180.34,185.42000000000002,Orthodox,2.91,0.4,1.32,0.61,0.3,3.23,0.49,0.62
Ignacio Bahamondes,70.30676,28.306849315068494,190.5,190.5,Orthodox,6.55,0.45,0.0,0.0,0.4,4.33,0.56,0.75
Bahatebole Batebolati,77.11064,28.263013698630136,172.72,180.34,Southpaw,4.02,0.45,1.34,0.66,0.0,4.83,0.61,1.0
Shamar Bailey,70.30676,43.24657534246575,175.26,190.5,Southpaw,1.56,0.2,1.5,0.33,0.0,3.91,0.69,0.37
Jordan Bailey,65.77083999999999,,175.26,,,1.74,0.4,4.35,1.0,4.3,0.29,0.0,0.0
Scott Baker,95.25431999999999,,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Baker,83.91452,40.18630136986302,190.5,,Orthodox,1.78,0.52,0.44,0.5,0.9,2.83,0.45,0.37
Jin Bala,70.30676,,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balajin,65.77083999999999,33.71780821917808,175.26,182.88,Orthodox,1.4,0.33,2.0,0.2,0.0,2.73,0.5,0.66
Oluwale Bamgbose,83.91452,38.37808219178082,180.34,198.12,Switch,2.45,0.48,0.94,0.33,0.0,2.7,0.55,0.37
Stephen Banaszak,65.77083999999999,35.032876712328765,182.88,,,4.2,0.47,0.0,0.0,1.9,1.15,0.66,1.0
Marcin Bandel,70.30676,36.19178082191781,177.8,,Orthodox,0.79,0.5,0.0,0.0,0.0,5.26,0.23,0.0
Humberto Bandenay,65.77083999999999,31.28767123287671,180.34,180.34,Southpaw,2.22,0.41,2.9,0.46,0.5,4.79,0.41,0.62
Tae Hyun Bang,70.30676,42.68493150684932,175.26,180.34,Switch,2.72,0.38,0.49,0.33,0.5,2.07,0.66,0.57
Yohan Banks,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shauna Bannon,52.16308,32.153424657534245,165.1,165.1,Switch,4.32,0.43,0.0,0.0,0.7,3.75,0.45,0.4
Antonio Banuelos,61.23492,46.24657534246575,165.1,160.02,Orthodox,2.69,0.33,1.62,0.62,0.4,3.15,0.58,0.86
Iwo Baraniewski,92.98636,27.073972602739726,182.88,185.42000000000002,Orthodox,12.0,0.66,0.0,0.0,0.0,6.0,0.33,0.0
Renan Barao,65.77083999999999,38.88493150684931,167.64000000000001,177.8,Orthodox,3.78,0.36,1.49,0.41,0.5,3.9,0.57,0.91
Junior Barata,77.11064,43.9041095890411,177.8,,Orthodox,4.03,0.33,0.0,0.0,0.0,8.46,0.34,0.0
Maycee Barber,56.699,27.583561643835615,165.1,165.1,Switch,4.7,0.53,1.44,0.43,0.1,2.9,0.54,0.53
Bryan Barberena,83.91452,36.63013698630137,182.88,182.88,Southpaw,5.35,0.48,0.13,0.22,0.3,4.59,0.44,0.5
Djani Barbir,83.91452,28.356164383561644,190.5,200.66,Orthodox,3.64,0.4,0.0,0.0,0.0,4.55,0.66,0.0
Dione Barbosa,56.699,33.61369863013699,167.64000000000001,167.64000000000001,Orthodox,2.27,0.45,2.23,0.42,1.9,2.45,0.66,0.5
Marcio Barbosa,65.77083999999999,27.572602739726026,167.64000000000001,177.8,Orthodox,8.27,0.47,0.0,0.0,0.0,7.56,0.5,1.0
Edson Barboza,70.30676,39.912328767123284,180.34,190.5,Orthodox,4.14,0.44,0.43,0.5,0.1,4.6,0.55,0.73
Raoni Barcelos,61.23492,38.63835616438356,170.18,170.18,Orthodox,4.87,0.52,2.33,0.33,0.6,4.4,0.6,0.85
Daniel Barez,56.699,37.02465753424657,167.64000000000001,167.64000000000001,Orthodox,3.65,0.49,1.93,0.28,0.6,5.95,0.5,0.8
Danny Barlow,83.91452,30.378082191780823,187.96,200.66,Southpaw,5.81,0.51,0.0,0.0,0.0,4.65,0.52,1.0
Luke Barnatt,83.91452,37.68493150684932,198.12,195.58,Orthodox,4.43,0.36,0.63,0.42,0.4,3.87,0.59,0.63
James Barnes,61.23492,43.56712328767123,172.72,180.34,Orthodox,0.57,0.34,1.08,0.16,0.0,3.02,0.39,0.4
Nick Barnes,77.11064,,180.34,,,2.86,0.29,5.36,1.0,5.4,8.93,0.51,1.0
Shonte Barnes,83.91452,38.86027397260274,180.34,193.04,Southpaw,2.32,0.38,0.0,0.0,0.0,1.55,0.67,0.6
Josh Barnett,113.398,48.11506849315069,190.5,198.12,Orthodox,3.2,0.5,1.26,0.55,1.4,2.11,0.57,0.55
Chris Barnett,118.387512,39.51780821917808,175.26,190.5,Orthodox,3.36,0.47,0.0,0.0,0.0,6.55,0.36,0.35
Chris Barnhizer,,38.153424657534245,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Baron,70.30676,52.85205479452055,167.64000000000001,,Switch,1.17,0.3,0.0,0.0,0.7,2.1,0.56,0.14
Phil Baroni,77.11064,49.68493150684932,175.26,182.88,Orthodox,2.77,0.45,1.46,0.47,0.5,3.93,0.4,0.6
Dan Barrera,77.11064,44.99452054794521,175.26,,Orthodox,0.8,0.7,1.0,0.08,0.0,1.2,0.28,0.0
Carlos Barreto,104.32616,57.42465753424658,193.04,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Barreto,83.91452,,,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Barrett,65.77083999999999,39.36164383561644,177.8,185.42000000000002,Southpaw,4.18,0.61,1.39,0.22,0.0,4.32,0.42,0.66
Marc-Andre Barriault,83.91452,35.83287671232877,185.42000000000002,187.96,Orthodox,5.7,0.47,0.37,0.28,0.1,5.63,0.5,0.68
David Barrios,65.77083999999999,,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Barros,77.11064,49.09041095890411,175.26,,Southpaw,0.98,0.4,1.84,0.5,0.0,4.05,0.36,1.0
Ricardo Barros,92.98636,49.75342465753425,185.42000000000002,,,0.0,0.0,0.0,0.0,0.0,8.22,0.31,1.0
Francimar Barroso,92.98636,45.81369863013698,185.42000000000002,190.5,Orthodox,2.77,0.52,2.22,0.24,0.0,3.07,0.59,0.83
Pat Barry,106.59412,46.46027397260274,180.34,187.96,Orthodox,2.72,0.52,0.0,0.0,0.2,3.54,0.59,0.76
Dean Barry,77.11064,33.46027397260274,177.8,182.88,Orthodox,9.31,0.4,0.0,0.0,0.0,4.66,0.51,1.0
Enrique Barzola,65.77083999999999,36.64383561643836,170.18,177.8,Orthodox,3.91,0.41,4.2,0.45,0.3,2.97,0.68,0.66
Javid Basharat,61.23492,30.279452054794522,175.26,175.26,Orthodox,5.41,0.53,1.62,0.4,0.2,2.96,0.61,0.83
Farid Basharat,61.23492,28.375342465753423,172.72,180.34,Orthodox,4.05,0.52,3.6,0.47,0.4,2.47,0.6,0.72
Austin Bashi,65.77083999999999,24.213698630136985,167.64000000000001,177.8,Orthodox,1.75,0.47,7.81,0.41,1.7,2.34,0.48,0.62
Stephen Bass,65.77083999999999,43.1013698630137,175.26,,Orthodox,4.87,0.52,0.0,0.0,0.0,5.87,0.55,0.0
Sean Bassett,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bastianelli,61.23492,46.29041095890411,165.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shayna Baszler,61.23492,45.36986301369863,170.18,,Orthodox,2.49,0.3,0.67,0.18,1.3,6.36,0.51,0.44
Namsrai Batbayar,56.699,24.964383561643835,162.56,172.72,Orthodox,3.5,0.39,2.15,0.25,1.1,3.58,0.45,0.0
Michel Batista,117.93392,41.66849315068493,190.5,,Orthodox,0.0,0.0,6.72,0.5,0.0,4.03,0.4,0.0
Bryan Battle,83.91452,31.24109589041096,185.42000000000002,195.58,Orthodox,5.12,0.52,0.77,0.17,0.4,4.11,0.44,0.53
Alan Baudot,110.222856,37.88219178082192,190.5,200.66,Orthodox,5.36,0.58,0.0,0.0,0.0,4.82,0.46,0.62
Mario Bautista,61.23492,32.465753424657535,175.26,175.26,Switch,5.58,0.48,1.48,0.32,0.8,4.19,0.55,0.54
Chris Beal,56.699,40.37260273972603,170.18,175.26,Orthodox,3.45,0.35,1.6,0.58,0.2,3.18,0.61,0.78
Donovan Beard,83.91452,36.12054794520548,187.96,198.12,Orthodox,0.0,0.0,0.0,0.0,0.0,5.77,0.28,0.0
Rudy Bears,77.11064,46.92328767123288,180.34,,Southpaw,1.27,0.29,0.0,0.0,0.0,2.53,0.5,0.0
Salvador Becerra,70.30676,,175.26,,,4.57,0.31,0.0,0.0,0.0,3.83,0.58,0.66
Ariel Beck,56.699,35.25753424657534,167.64000000000001,167.64000000000001,Southpaw,4.44,0.34,0.0,0.0,0.0,4.31,0.64,0.0
Jack Becker,70.30676,32.99452054794521,177.8,180.34,Orthodox,1.01,0.39,1.68,0.5,0.0,5.82,0.26,0.0
Jeff Bedard,65.77083999999999,55.87945205479452,167.64000000000001,,Orthodox,0.8,0.51,3.43,0.66,2.6,0.0,1.0,1.0
Eric Bedard,108.408488,41.273972602739725,187.96,,,6.37,0.35,0.0,0.0,0.0,8.54,0.52,0.0
Johnny Bedford,61.23492,42.95616438356164,177.8,180.34,Orthodox,4.53,0.5,1.83,0.62,0.0,1.75,0.63,0.62
Rolando Bedoya,70.30676,28.926027397260274,180.34,187.96,Orthodox,6.23,0.47,0.0,0.0,0.2,5.5,0.52,0.75
Chase Beebe,61.23492,40.728767123287675,170.18,170.18,Orthodox,2.17,0.38,2.49,0.42,0.9,1.64,0.69,0.41
Lyle Beerbohm,70.30676,46.87671232876713,177.8,,Southpaw,1.98,0.55,2.1,0.23,0.3,1.61,0.54,0.64
Allan Begosso,61.23492,30.068493150684933,165.1,167.64000000000001,Orthodox,1.8,0.4,0.0,0.0,2.0,7.73,0.34,0.25
Azamat Bekoev,83.91452,29.96712328767123,182.88,182.88,Orthodox,4.07,0.45,4.49,0.45,0.0,7.66,0.31,0.8
Mirsad Bektic,65.77083999999999,34.83835616438356,172.72,177.8,Orthodox,2.43,0.41,3.98,0.52,0.4,1.8,0.57,0.92
Diana Belbita,56.699,29.476712328767125,170.18,172.72,Orthodox,6.45,0.41,0.86,0.62,0.0,6.55,0.51,0.64
Alan Belcher,83.91452,41.657534246575345,187.96,190.5,Orthodox,2.7,0.41,0.44,0.26,0.9,3.1,0.59,0.55
Vitor Belfort,83.91452,48.726027397260275,182.88,187.96,Southpaw,1.59,0.46,1.02,0.6,0.6,2.83,0.5,0.53
Yousri Belgaroui,83.91452,33.54520547945206,195.58,200.66,Orthodox,5.82,0.66,0.39,1.0,0.0,2.52,0.61,0.68
Rodolfo Bellato,92.98636,29.865753424657534,190.5,190.5,Orthodox,5.13,0.59,1.44,0.35,0.2,5.86,0.46,0.94
Danilo Belluardo,70.30676,31.410958904109588,182.88,187.96,Southpaw,1.52,0.61,3.5,1.0,0.0,4.79,0.41,0.5
Joey Beltran,83.91452,44.035616438356165,185.42000000000002,190.5,Orthodox,4.92,0.36,0.48,0.18,0.0,5.27,0.54,0.75
Marco Beltran,56.699,39.59178082191781,172.72,175.26,Orthodox,2.07,0.37,0.7,0.5,0.2,1.93,0.63,0.46
Joseph Benavidez,56.699,41.38904109589041,162.56,165.1,Southpaw,3.52,0.34,1.41,0.3,0.6,2.67,0.61,0.62
Mike Bencic,97.52228,59.47945205479452,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,3.32,0.53,0.0
Dave Beneteau,113.398,,187.96,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karla Benitez,51.255896,46.84931506849315,160.02,,,0.0,0.0,0.0,0.0,0.0,2.4,0.57,1.0
Gabriel Benitez,70.30676,37.512328767123286,172.72,180.34,Southpaw,5.26,0.41,0.22,0.5,0.9,4.49,0.63,0.55
Charles Bennett,70.30676,46.07945205479452,172.72,,Orthodox,1.39,0.39,2.02,1.0,2.0,1.35,0.64,0.36
Josh Bennett,117.480328,,193.04,,Orthodox,2.9,0.4,1.5,1.0,0.0,5.8,0.43,1.0
DeAnna Bennett,56.699,41.087671232876716,162.56,172.72,Orthodox,3.13,0.58,0.0,0.0,1.0,3.27,0.58,0.0
Benjamin Bennett,77.11064,31.613698630136987,182.88,185.42000000000002,Switch,4.53,0.54,6.0,0.6,0.0,4.53,0.65,0.0
Lance Benoist,77.11064,37.31506849315068,180.34,182.88,Southpaw,3.68,0.51,1.5,0.33,0.0,2.7,0.56,0.61
Joe Benoit,77.11064,43.778082191780825,175.26,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ryan Benoit,56.699,36.31780821917808,165.1,172.72,Orthodox,2.88,0.39,0.28,0.22,0.4,3.65,0.58,0.72
Pat Benson,70.30676,51.443835616438356,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Len Bentley,70.30676,43.057534246575344,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Berger,77.11064,52.59452054794521,180.34,,Orthodox,1.0,0.27,0.84,0.4,1.7,3.26,0.36,0.16
Kenneth Bergh,92.98636,36.48219178082192,187.96,187.96,Orthodox,4.56,0.75,0.0,0.0,0.0,1.27,0.28,0.0
Bret Bergmark,77.11064,52.07945205479452,175.26,,,2.78,0.52,4.17,1.0,4.2,2.78,0.37,0.5
Keith Berish,92.98636,40.0986301369863,182.88,,Orthodox,3.58,0.36,1.76,0.4,0.0,4.81,0.62,0.0
Dennis Bermudez,70.30676,39.01917808219178,167.64000000000001,167.64000000000001,Orthodox,4.42,0.46,3.89,0.4,1.1,3.07,0.59,0.82
Manny Bermudez,65.77083999999999,31.424657534246574,177.8,180.34,Orthodox,2.92,0.61,3.06,0.54,3.1,2.68,0.46,0.0
Talita Bernardo,61.23492,38.797260273972604,162.56,172.72,Orthodox,3.12,0.42,1.62,0.22,0.5,4.04,0.55,0.28
Dave Berry,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Berry,83.91452,38.153424657534245,185.42000000000002,,,0.27,0.12,0.0,0.0,0.0,6.27,0.28,0.0
Dieusel Berto,90.7184,,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edson Berto,70.30676,42.463013698630135,167.64000000000001,,Orthodox,1.76,0.36,5.47,0.4,2.7,4.62,0.47,0.0
Allen Berube,70.30676,51.32876712328767,172.72,,Orthodox,0.92,0.8,6.87,1.0,3.4,0.92,0.33,0.0
Anton Berzin,92.98636,36.221917808219175,187.96,,Orthodox,4.4,0.46,2.0,0.28,1.0,6.8,0.67,0.0
Scott Bessac,111.13004,60.221917808219175,193.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bessette,65.77083999999999,40.97808219178082,177.8,177.8,Orthodox,4.36,0.41,0.64,0.28,0.3,4.45,0.58,0.61
Khadzhi Bestaev,83.91452,37.42739726027397,198.12,193.04,,6.15,0.29,0.0,0.0,0.0,10.0,0.43,0.0
Fernando Bettega,77.11064,45.78356164383562,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjan Bhullar,111.13004,39.605479452054794,185.42000000000002,190.5,Orthodox,2.33,0.56,1.73,0.75,0.0,3.25,0.59,1.0
KB Bhullar,83.91452,34.18630136986302,193.04,198.12,Switch,4.31,0.49,0.0,0.0,0.0,5.39,0.45,0.0
Bibulatov Magomed,56.699,37.326027397260276,165.1,165.1,Orthodox,3.6,0.51,2.85,0.4,0.0,1.83,0.52,0.75
David Bielkheden,70.30676,46.54520547945206,177.8,180.34,Orthodox,1.11,0.57,2.65,0.63,0.0,1.64,0.54,0.14
Blake Bilder,65.77083999999999,35.43835616438356,172.72,172.72,Switch,3.81,0.48,0.31,0.07,0.6,4.15,0.53,0.71
Jonas Bilharinho,65.77083999999999,35.57808219178082,180.34,190.5,Switch,3.71,0.6,0.0,0.0,0.0,3.36,0.57,1.0
Jeremiah Billington,92.98636,48.104109589041094,175.26,,Orthodox,1.6,0.62,0.0,0.0,0.0,7.06,0.35,0.5
Scott Bills,77.11064,,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Birchak,61.23492,39.5972602739726,172.72,175.26,Orthodox,3.93,0.36,0.48,0.14,0.5,3.67,0.56,0.61
Chris Birchler,92.98636,38.54246575342466,190.5,,Switch,9.35,0.46,0.0,0.0,0.0,14.83,0.35,0.0
Angad Bisht,56.699,30.53698630136986,170.18,170.18,Orthodox,3.91,0.51,2.41,0.37,0.0,4.56,0.33,1.0
Michael Bisping,83.91452,46.81369863013698,185.42000000000002,190.5,Orthodox,4.33,0.38,1.05,0.43,0.3,2.71,0.65,0.63
Amaury Bitetti,83.91452,56.6958904109589,175.26,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caio Bittencourt,83.91452,34.57808219178082,182.88,190.5,Orthodox,0.29,0.16,0.0,0.0,0.0,0.57,0.33,0.0
Davi Bittencourt,61.23492,31.183561643835617,165.1,165.1,Orthodox,4.15,0.66,14.15,0.33,0.0,1.51,0.46,0.0
Simon Biyong,92.98636,34.706849315068496,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
