date,event,bout,fighter,opponent,round,round_time,sig_str_land,sig_str_att,sig_str_acc_%,sig_str_land_opp,sig_str_att_opp,sig_str_def_%,total_str_land,total_str_att,total_str_acc_%,kd,td_land,td_att,td_acc_%,td_land_opp,td_att_opp,td_def_%,sub_att,sub_att_opp,rev,ctrl,distance_ss_pct,clinch_ss_pct,ground_ss_pct,head_ss_pct,body_ss_pct,leg_ss_pct
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,TJ Brown vs. Erik Silva,Erik Silva,TJ Brown,3,13.68,21,29,0.7241379310344828,24.0,38.0,0.368421052631579,32,42,0.7619047619047619,0.0,3,4,0.75,2.0,7.0,0.7142857142857143,0.0,1.0,1.0,1:351:000:00,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.5714285714285714,0.2857142857142857,0.14285714285714285
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,TJ Brown vs. Erik Silva,TJ Brown,Erik Silva,3,13.68,24,38,0.631578947368421,21.0,29.0,0.27586206896551724,82,109,0.7522935779816514,0.0,2,7,0.2857142857142857,3.0,4.0,0.25,1.0,0.0,2.0,3:013:143:28,0.5416666666666666,0.25,0.20833333333333334,0.8333333333333334,0.16666666666666666,0.0
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Santiago Ponzinibbio vs. Alex Morono,Alex Morono,Santiago Ponzinibbio,3,12.48,38,131,0.2900763358778626,66.0,155.0,0.5741935483870968,38,131,0.2900763358778626,1.0,0,0,,0.0,1.0,1.0,0.0,0.0,0.0,0:080:000:00,0.8947368421052632,0.0,0.10526315789473684,0.8947368421052632,0.10526315789473684,0.0
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Santiago Ponzinibbio vs. Alex Morono,Santiago Ponzinibbio,Alex Morono,3,12.48,66,155,0.4258064516129032,38.0,131.0,0.7099236641221374,66,155,0.4258064516129032,1.0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0:000:000:01,0.9848484848484849,0.0,0.015151515151515152,0.4696969696969697,0.3939393939393939,0.13636363636363635
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Raul Rosas Jr. vs. Jay Perrin,Jay Perrin,Raul Rosas Jr.,1,2.73,4,8,0.5,3.0,7.0,0.5714285714285714,4,8,0.5,0.0,0,0,,2.0,3.0,0.33333333333333337,0.0,2.0,0.0,0:00,1.0,0.0,0.0,0.75,0.0,0.25
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Raul Rosas Jr. vs. Jay Perrin,Raul Rosas Jr.,Jay Perrin,1,2.73,3,7,0.42857142857142855,4.0,8.0,0.5,9,14,0.6428571428571429,0.0,2,3,0.6666666666666666,0.0,0.0,,2.0,0.0,0.0,2:12,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Paddy Pimblett vs. Jared Gordon,Jared Gordon,Paddy Pimblett,3,15.0,60,103,0.5825242718446602,63.0,155.0,0.5935483870967742,100,143,0.6993006993006993,0.0,3,6,0.5,0.0,3.0,1.0,0.0,0.0,0.0,0:282:073:53,0.8833333333333333,0.08333333333333333,0.03333333333333333,0.5333333333333333,0.23333333333333334,0.23333333333333334
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Paddy Pimblett vs. Jared Gordon,Paddy Pimblett,Jared Gordon,3,15.0,63,155,0.4064516129032258,60.0,103.0,0.41747572815533984,97,194,0.5,0.0,0,3,0.0,3.0,6.0,0.5,0.0,0.0,0.0,0:000:000:35,0.8571428571428571,0.12698412698412698,0.015873015873015872,0.5238095238095238,0.20634920634920634,0.2698412698412698
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jan Blachowicz vs. Magomed Ankalaev,Jan Blachowicz,Magomed Ankalaev,5,25.0,55,117,0.4700854700854701,78.0,184.0,0.5760869565217391,79,141,0.5602836879432624,0.0,0,0,,2.0,10.0,0.8,0.0,0.0,0.0,0:000:000:000:000:00,0.9090909090909091,0.09090909090909091,0.0,0.34545454545454546,0.2,0.45454545454545453
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jan Blachowicz vs. Magomed Ankalaev,Magomed Ankalaev,Jan Blachowicz,5,25.0,78,184,0.42391304347826086,55.0,117.0,0.5299145299145299,191,312,0.6121794871794872,0.0,2,10,0.2,0.0,0.0,,0.0,0.0,0.0,0:000:321:264:324:50,0.6410256410256411,0.07692307692307693,0.28205128205128205,0.6282051282051282,0.24358974358974358,0.1282051282051282
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jairzinho Rozenstruik vs. Chris Daukaus,Chris Daukaus,Jairzinho Rozenstruik,1,0.38,1,1,1.0,12.0,21.0,0.4285714285714286,1,1,1.0,0.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:00,1.0,0.0,0.0,1.0,0.0,0.0
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jairzinho Rozenstruik vs. Chris Daukaus,Jairzinho Rozenstruik,Chris Daukaus,1,0.38,12,21,0.5714285714285714,1.0,1.0,0.0,12,21,0.5714285714285714,1.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:06,0.75,0.0,0.25,1.0,0.0,0.0
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Edmen Shahbazyan vs. Dalcha Lungiambula,Dalcha Lungiambula,Edmen Shahbazyan,2,9.68,23,48,0.4791666666666667,54.0,107.0,0.4953271028037384,26,51,0.5098039215686274,0.0,0,4,0.0,0.0,0.0,,0.0,0.0,0.0,0:150:00,0.9565217391304348,0.043478260869565216,0.0,0.2608695652173913,0.4782608695652174,0.2608695652173913
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Edmen Shahbazyan vs. Dalcha Lungiambula,Edmen Shahbazyan,Dalcha Lungiambula,2,9.68,54,107,0.5046728971962616,23.0,48.0,0.5208333333333333,60,113,0.5309734513274337,0.0,0,0,,0.0,4.0,1.0,0.0,0.0,0.0,0:520:16,0.6851851851851852,0.12962962962962962,0.18518518518518517,0.5740740740740741,0.37037037037037035,0.05555555555555555
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Darren Till vs. Dricus Du Plessis,Darren Till,Dricus Du Plessis,3,12.72,35,70,0.5,86.0,147.0,0.41496598639455784,58,94,0.6170212765957447,0.0,1,1,1.0,6.0,6.0,0.0,0.0,3.0,1.0,0:230:000:00,0.8285714285714286,0.02857142857142857,0.14285714285714285,0.7428571428571429,0.17142857142857143,0.08571428571428572
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Darren Till vs. Dricus Du Plessis,Dricus Du Plessis,Darren Till,3,12.72,86,147,0.5850340136054422,35.0,70.0,0.5,117,197,0.5939086294416244,0.0,6,6,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3:561:270:10,0.32558139534883723,0.29069767441860467,0.38372093023255816,0.8023255813953488,0.046511627906976744,0.1511627906976744
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Chris Curtis vs. Joaquin Buckley,Chris Curtis,Joaquin Buckley,2,7.82,36,87,0.41379310344827586,50.0,163.0,0.6932515337423313,36,87,0.41379310344827586,1.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:000:06,0.8055555555555556,0.027777777777777776,0.16666666666666666,0.6944444444444444,0.08333333333333333,0.2222222222222222
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Chris Curtis vs. Joaquin Buckley,Joaquin Buckley,Chris Curtis,2,7.82,50,163,0.3067484662576687,36.0,87.0,0.5862068965517242,50,163,0.3067484662576687,0.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:000:00,0.96,0.04,0.0,0.54,0.3,0.16
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Cameron Saaiman vs. Steven Koslow,Cameron Saaiman,Steven Koslow,3,14.219999999999999,53,89,0.5955056179775281,11.0,29.0,0.6206896551724138,105,149,0.7046979865771812,0.0,0,0,,5.0,9.0,0.4444444444444444,0.0,1.0,6.0,2:341:192:36,0.4339622641509434,0.16981132075471697,0.39622641509433965,0.7169811320754716,0.16981132075471697,0.11320754716981132
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Cameron Saaiman vs. Steven Koslow,Steven Koslow,Cameron Saaiman,3,14.219999999999999,11,29,0.3793103448275862,53.0,89.0,0.4044943820224719,20,42,0.47619047619047616,0.0,5,9,0.5555555555555556,0.0,0.0,,1.0,0.0,2.0,1:392:090:52,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.18181818181818182
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Bryce Mitchell vs. Ilia Topuria,Bryce Mitchell,Ilia Topuria,2,8.17,36,82,0.43902439024390244,40.0,77.0,0.48051948051948057,46,94,0.48936170212765956,0.0,1,9,0.1111111111111111,0.0,0.0,,0.0,1.0,0.0,1:290:00,0.9444444444444444,0.027777777777777776,0.027777777777777776,0.6111111111111112,0.3055555555555556,0.08333333333333333
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Bryce Mitchell vs. Ilia Topuria,Ilia Topuria,Bryce Mitchell,2,8.17,40,77,0.5194805194805194,36.0,82.0,0.5609756097560976,53,93,0.5698924731182796,1.0,0,0,,1.0,9.0,0.8888888888888888,1.0,0.0,0.0,0:001:18,0.725,0.075,0.2,0.85,0.125,0.025
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Billy Quarantillo vs. Alexander Hernandez,Alexander Hernandez,Billy Quarantillo,2,9.5,48,94,0.5106382978723404,87.0,151.0,0.42384105960264906,59,105,0.5619047619047619,0.0,2,6,0.3333333333333333,2.0,4.0,0.5,1.0,0.0,0.0,2:531:15,0.7083333333333334,0.16666666666666666,0.125,0.6875,0.10416666666666667,0.20833333333333334
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Billy Quarantillo vs. Alexander Hernandez,Billy Quarantillo,Alexander Hernandez,2,9.5,87,151,0.5761589403973509,48.0,94.0,0.4893617021276596,127,194,0.654639175257732,0.0,2,4,0.5,2.0,6.0,0.6666666666666667,0.0,1.0,0.0,0:001:20,0.5977011494252874,0.2413793103448276,0.16091954022988506,0.7011494252873564,0.19540229885057472,0.10344827586206896
2022-12-03,UFC Fight Night: Thompson vs. Holland,Tai Tuivasa vs. Sergei Pavlovich,Sergei Pavlovich,Tai Tuivasa,1,0.9,23,44,0.5227272727272727,2.0,10.0,0.8,23,44,0.5227272727272727,2.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:09,0.6956521739130435,0.043478260869565216,0.2608695652173913,1.0,0.0,0.0
2022-12-03,UFC Fight Night: Thompson vs. Holland,Tai Tuivasa vs. Sergei Pavlovich,Tai Tuivasa,Sergei Pavlovich,1,0.9,2,10,0.2,23.0,44.0,0.4772727272727273,2,10,0.2,0.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:00,1.0,0.0,0.0,1.0,0.0,0.0
2022-12-03,UFC Fight Night: Thompson vs. Holland,Stephen Thompson vs. Kevin Holland,Kevin Holland,Stephen Thompson,4,20.0,119,210,0.5666666666666667,163.0,260.0,0.3730769230769231,123,214,0.5747663551401869,0.0,2,6,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,0:270:060:160:32,0.8151260504201681,0.18487394957983194,0.0,0.4369747899159664,0.19327731092436976,0.3697478991596639
2022-12-03,UFC Fight Night: Thompson vs. Holland,Stephen Thompson vs. Kevin Holland,Stephen Thompson,Kevin Holland,4,20.0,163,260,0.6269230769230769,119.0,210.0,0.43333333333333335,178,278,0.6402877697841727,0.0,0,0,,2.0,6.0,0.6666666666666667,0.0,0.0,0.0,0:000:040:060:37,0.9202453987730062,0.07975460122699386,0.0,0.6319018404907976,0.25766871165644173,0.11042944785276074
2022-12-03,UFC Fight Night: Thompson vs. Holland,Niko Price vs. Phil Rowe,Niko Price,Phil Rowe,3,13.43,110,247,0.44534412955465585,63.0,139.0,0.5467625899280575,150,293,0.5119453924914675,0.0,0,2,0.0,1.0,2.0,0.5,0.0,2.0,0.0,0:090:220:58,0.8,0.12727272727272726,0.07272727272727272,0.6,0.14545454545454545,0.2545454545454545
2022-12-03,UFC Fight Night: Thompson vs. Holland,Niko Price vs. Phil Rowe,Phil Rowe,Niko Price,3,13.43,63,139,0.45323741007194246,110.0,247.0,0.5546558704453441,64,140,0.45714285714285713,0.0,1,2,0.5,0.0,2.0,1.0,2.0,0.0,0.0,0:001:280:01,0.9047619047619048,0.09523809523809523,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111
2022-12-03,UFC Fight Night: Thompson vs. Holland,Natan Levy vs. Genaro Valdez,Genaro Valdez,Natan Levy,3,15.0,49,158,0.310126582278481,67.0,135.0,0.5037037037037038,62,173,0.3583815028901734,0.0,0,0,,6.0,10.0,0.4,0.0,0.0,0.0,0:000:000:01,0.8367346938775511,0.10204081632653061,0.061224489795918366,0.5306122448979592,0.20408163265306123,0.2653061224489796
2022-12-03,UFC Fight Night: Thompson vs. Holland,Natan Levy vs. Genaro Valdez,Natan Levy,Genaro Valdez,3,15.0,67,135,0.4962962962962963,49.0,158.0,0.689873417721519,69,137,0.5036496350364964,0.0,6,10,0.6,0.0,0.0,,0.0,0.0,0.0,0:002:192:21,0.9850746268656716,0.014925373134328358,0.0,0.3283582089552239,0.373134328358209,0.29850746268656714
2022-12-03,UFC Fight Night: Thompson vs. Holland,Michael Johnson vs. Marc Diakiese,Marc Diakiese,Michael Johnson,3,15.0,55,127,0.4330708661417323,83.0,181.0,0.5414364640883977,55,127,0.4330708661417323,0.0,0,6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0:000:000:00,0.9454545454545454,0.05454545454545454,0.0,0.38181818181818183,0.43636363636363634,0.18181818181818182
2022-12-03,UFC Fight Night: Thompson vs. Holland,Michael Johnson vs. Marc Diakiese,Michael Johnson,Marc Diakiese,3,15.0,83,181,0.4585635359116022,55.0,127.0,0.5669291338582677,83,181,0.4585635359116022,0.0,0,3,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0:180:060:06,0.9518072289156626,0.03614457831325301,0.012048192771084338,0.4457831325301205,0.4457831325301205,0.10843373493975904
2022-12-03,UFC Fight Night: Thompson vs. Holland,Matheus Nicolau vs. Matt Schnell,Matheus Nicolau,Matt Schnell,2,6.73,32,42,0.7619047619047619,20.0,59.0,0.6610169491525424,40,50,0.8,2.0,1,1,1.0,0.0,0.0,,0.0,0.0,0.0,0:110:36,0.5625,0.0,0.4375,0.71875,0.1875,0.09375
2022-12-03,UFC Fight Night: Thompson vs. Holland,Matheus Nicolau vs. Matt Schnell,Matt Schnell,Matheus Nicolau,2,6.73,20,59,0.3389830508474576,32.0,42.0,0.23809523809523814,29,68,0.4264705882352941,0.0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0:000:00,1.0,0.0,0.0,0.8,0.15,0.05
2022-12-03,UFC Fight Night: Thompson vs. Holland,Marcelo Rojo vs. Francis Marshall,Francis Marshall,Marcelo Rojo,2,6.23,23,81,0.2839506172839506,31.0,47.0,0.34042553191489366,29,89,0.3258426966292135,1.0,1,3,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,2:430:04,0.6521739130434783,0.08695652173913043,0.2608695652173913,0.8695652173913043,0.08695652173913043,0.043478260869565216
2022-12-03,UFC Fight Night: Thompson vs. Holland,Marcelo Rojo vs. Francis Marshall,Marcelo Rojo,Francis Marshall,2,6.23,31,47,0.6595744680851063,23.0,81.0,0.7160493827160495,48,65,0.7384615384615385,0.0,0,0,,1.0,3.0,0.6666666666666667,0.0,0.0,0.0,0:000:00,0.7741935483870968,0.06451612903225806,0.16129032258064516,0.6451612903225806,0.12903225806451613,0.22580645161290322
2022-12-03,UFC Fight Night: Thompson vs. Holland,Jack Hermansson vs. Roman Dolidze,Jack Hermansson,Roman Dolidze,2,9.1,47,79,0.5949367088607594,25.0,54.0,0.537037037037037,48,80,0.6,0.0,2,3,0.6666666666666666,0.0,0.0,,0.0,3.0,0.0,1:060:46,0.9148936170212766,0.06382978723404255,0.02127659574468085,0.3404255319148936,0.23404255319148937,0.425531914893617
2022-12-03,UFC Fight Night: Thompson vs. Holland,Jack Hermansson vs. Roman Dolidze,Roman Dolidze,Jack Hermansson,2,9.1,25,54,0.46296296296296297,47.0,79.0,0.40506329113924056,39,73,0.5342465753424658,0.0,0,0,,2.0,3.0,0.33333333333333337,3.0,0.0,0.0,0:020:28,0.48,0.04,0.48,0.92,0.08,0.0
2022-12-03,UFC Fight Night: Thompson vs. Holland,Eryk Anders vs. Kyle Daukaus,Eryk Anders,Kyle Daukaus,2,7.75,49,94,0.5212765957446809,37.0,79.0,0.5316455696202531,97,159,0.610062893081761,1.0,1,1,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0:581:28,0.46938775510204084,0.12244897959183673,0.40816326530612246,0.5510204081632653,0.2857142857142857,0.16326530612244897
2022-12-03,UFC Fight Night: Thompson vs. Holland,Eryk Anders vs. Kyle Daukaus,Kyle Daukaus,Eryk Anders,2,7.75,37,79,0.46835443037974683,49.0,94.0,0.4787234042553191,38,83,0.4578313253012048,0.0,0,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0:060:38,0.9459459459459459,0.05405405405405406,0.0,0.3783783783783784,0.21621621621621623,0.40540540540540543
2022-12-03,UFC Fight Night: Thompson vs. Holland,Darren Elkins vs. Jonathan Pearce,Darren Elkins,Jonathan Pearce,3,15.0,57,193,0.29533678756476683,110.0,222.0,0.5045045045045045,67,203,0.33004926108374383,0.0,2,5,0.4,2.0,7.0,0.7142857142857143,0.0,0.0,0.0,0:280:180:02,0.8596491228070176,0.14035087719298245,0.0,0.8245614035087719,0.15789473684210525,0.017543859649122806
2022-12-03,UFC Fight Night: Thompson vs. Holland,Darren Elkins vs. Jonathan Pearce,Jonathan Pearce,Darren Elkins,3,15.0,110,222,0.4954954954954955,57.0,193.0,0.7046632124352332,154,276,0.5579710144927537,0.0,2,7,0.2857142857142857,2.0,5.0,0.6,0.0,0.0,1.0,0:422:290:22,0.6,0.12727272727272726,0.2727272727272727,0.7272727272727273,0.16363636363636364,0.10909090909090909
2022-12-03,UFC Fight Night: Thompson vs. Holland,Clay Guida vs. Scott Holtzman,Clay Guida,Scott Holtzman,3,15.0,66,183,0.36065573770491804,65.0,166.0,0.608433734939759,95,215,0.4418604651162791,0.0,4,15,0.26666666666666666,0.0,0.0,,0.0,0.0,0.0,0:002:552:40,0.8787878787878788,0.07575757575757576,0.045454545454545456,0.45454545454545453,0.3484848484848485,0.19696969696969696
2022-12-03,UFC Fight Night: Thompson vs. Holland,Clay Guida vs. Scott Holtzman,Scott Holtzman,Clay Guida,3,15.0,65,166,0.39156626506024095,66.0,183.0,0.639344262295082,77,178,0.43258426966292135,0.0,0,0,,4.0,15.0,0.7333333333333334,0.0,0.0,0.0,0:000:010:17,0.9230769230769231,0.07692307692307693,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693
2022-12-03,UFC Fight Night: Thompson vs. Holland,Bryan Barberena vs. Rafael Dos Anjos,Bryan Barberena,Rafael Dos Anjos,2,8.33,14,29,0.4827586206896552,20.0,25.0,0.19999999999999996,61,79,0.7721518987341772,0.0,0,0,,4.0,6.0,0.33333333333333337,0.0,2.0,0.0,0:000:35,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857
2022-12-03,UFC Fight Night: Thompson vs. Holland,Bryan Barberena vs. Rafael Dos Anjos,Rafael Dos Anjos,Bryan Barberena,2,8.33,20,25,0.8,14.0,29.0,0.5172413793103448,36,41,0.8780487804878049,0.0,4,6,0.6666666666666666,0.0,0.0,,2.0,0.0,0.0,4:062:30,0.15,0.15,0.7,0.15,0.85,0.0
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Vince Morales vs. Miles Johns,Miles Johns,Vince Morales,3,15.0,38,103,0.36893203883495146,39.0,131.0,0.7022900763358779,45,110,0.4090909090909091,0.0,1,12,0.08333333333333333,0.0,0.0,,0.0,0.0,0.0,0:020:351:31,1.0,0.0,0.0,0.7368421052631579,0.10526315789473684,0.15789473684210525
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Vince Morales vs. Miles Johns,Vince Morales,Miles Johns,3,15.0,39,131,0.29770992366412213,38.0,103.0,0.6310679611650485,47,139,0.3381294964028777,0.0,0,0,,1.0,12.0,0.9166666666666666,0.0,0.0,0.0,0:000:020:03,0.9230769230769231,0.07692307692307693,0.0,0.717948717948718,0.23076923076923078,0.05128205128205128
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Ricky Turcios vs. Kevin Natividad,Kevin Natividad,Ricky Turcios,3,15.0,41,81,0.5061728395061729,68.0,115.0,0.408695652173913,61,109,0.5596330275229358,1.0,7,13,0.5384615384615384,2.0,5.0,0.6,0.0,1.0,0.0,1:302:201:10,0.5609756097560976,0.12195121951219512,0.3170731707317073,0.8048780487804879,0.12195121951219512,0.07317073170731707
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Ricky Turcios vs. Kevin Natividad,Ricky Turcios,Kevin Natividad,3,15.0,68,115,0.591304347826087,41.0,81.0,0.49382716049382713,170,224,0.7589285714285714,0.0,2,5,0.4,7.0,13.0,0.46153846153846156,1.0,0.0,3.0,2:301:262:21,0.4117647058823529,0.07352941176470588,0.5147058823529411,0.9558823529411765,0.014705882352941176,0.029411764705882353
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Kennedy Nzechukwu vs. Ion Cutelaba,Ion Cutelaba,Kennedy Nzechukwu,2,6.03,9,26,0.34615384615384615,24.0,42.0,0.4285714285714286,30,57,0.5263157894736842,0.0,2,8,0.25,0.0,1.0,1.0,0.0,0.0,0.0,3:320:00,0.8888888888888888,0.0,0.1111111111111111,0.7777777777777778,0.0,0.2222222222222222
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Kennedy Nzechukwu vs. Ion Cutelaba,Kennedy Nzechukwu,Ion Cutelaba,2,6.03,24,42,0.5714285714285714,9.0,26.0,0.6538461538461539,24,42,0.5714285714285714,1.0,0,1,0.0,2.0,8.0,0.75,0.0,0.0,0.0,1:070:07,0.625,0.0,0.375,0.9166666666666666,0.08333333333333333,0.0
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Jack Della Maddalena vs. Danny Roberts,Danny Roberts,Jack Della Maddalena,1,3.4,5,33,0.15151515151515152,33.0,60.0,0.44999999999999996,5,33,0.15151515151515152,0.0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0:15,0.8,0.2,0.0,0.4,0.2,0.4
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Jack Della Maddalena vs. Danny Roberts,Jack Della Maddalena,Danny Roberts,1,3.4,33,60,0.55,5.0,33.0,0.8484848484848485,41,68,0.6029411764705882,2.0,0,0,,0.0,1.0,1.0,0.0,0.0,0.0,0:34,0.8181818181818182,0.06060606060606061,0.12121212121212122,0.696969696969697,0.2727272727272727,0.030303030303030304
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Chase Sherman vs. Waldo Cortes Acosta,Chase Sherman,Waldo Cortes Acosta,3,15.0,66,177,0.3728813559322034,147.0,278.0,0.47122302158273377,73,187,0.39037433155080214,0.0,1,2,0.5,0.0,0.0,,0.0,0.0,0.0,1:030:280:03,1.0,0.0,0.0,0.3787878787878788,0.24242424242424243,0.3787878787878788
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Chase Sherman vs. Waldo Cortes Acosta,Waldo Cortes Acosta,Chase Sherman,3,15.0,147,278,0.5287769784172662,66.0,177.0,0.6271186440677966,149,282,0.5283687943262412,0.0,0,0,,1.0,2.0,0.5,0.0,0.0,0.0,0:040:090:00,0.9659863945578231,0.034013605442176874,0.0,0.8435374149659864,0.11564625850340136,0.04081632653061224
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Charles Johnson vs. Zhalgas Zhumagulov,Charles Johnson,Zhalgas Zhumagulov,3,15.0,115,209,0.5502392344497608,119.0,234.0,0.4914529914529915,141,237,0.5949367088607594,0.0,0,2,0.0,1.0,4.0,0.75,0.0,0.0,0.0,0:000:400:17,0.8782608695652174,0.12173913043478261,0.0,0.5565217391304348,0.3565217391304348,0.08695652173913043
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Charles Johnson vs. Zhalgas Zhumagulov,Zhalgas Zhumagulov,Charles Johnson,3,15.0,119,234,0.5085470085470085,115.0,209.0,0.44976076555023925,141,258,0.5465116279069767,0.0,1,4,0.25,0.0,2.0,1.0,0.0,0.0,0.0,0:210:420:00,0.9411764705882353,0.05042016806722689,0.008403361344537815,0.3025210084033613,0.2857142857142857,0.4117647058823529
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Brady Hiestand vs. Fernie Garcia,Brady Hiestand,Fernie Garcia,3,15.0,19,34,0.5588235294117647,21.0,44.0,0.5227272727272727,56,82,0.6829268292682927,0.0,3,8,0.375,1.0,2.0,0.5,1.0,1.0,0.0,3:251:254:24,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.5263157894736842,0.21052631578947367,0.2631578947368421
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Brady Hiestand vs. Fernie Garcia,Fernie Garcia,Brady Hiestand,3,15.0,21,44,0.4772727272727273,19.0,34.0,0.4411764705882353,86,125,0.688,0.0,1,2,0.5,3.0,8.0,0.625,1.0,1.0,1.0,0:530:290:00,0.9523809523809523,0.0,0.047619047619047616,0.6190476190476191,0.047619047619047616,0.3333333333333333
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Andre Fialho vs. Muslim Salikhov,Andre Fialho,Muslim Salikhov,3,11.05,17,66,0.25757575757575757,56.0,95.0,0.41052631578947374,29,80,0.3625,0.0,0,0,,1.0,3.0,0.6666666666666667,0.0,0.0,0.0,0:200:000:00,0.8235294117647058,0.17647058823529413,0.0,0.5882352941176471,0.23529411764705882,0.17647058823529413
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Andre Fialho vs. Muslim Salikhov,Muslim Salikhov,Andre Fialho,3,11.05,56,95,0.5894736842105263,17.0,66.0,0.7424242424242424,77,123,0.6260162601626016,0.0,1,3,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,1:191:480:00,0.625,0.05357142857142857,0.32142857142857145,0.6785714285714286,0.25,0.07142857142857142
2022-11-12,UFC 281: Adesanya vs. Pereira,Michael Trizano vs. SeungWoo Choi,Michael Trizano,SeungWoo Choi,1,4.85,32,53,0.6037735849056604,26.0,73.0,0.6438356164383562,34,55,0.6181818181818182,2.0,0,0,,0.0,1.0,1.0,0.0,0.0,0.0,0:14,0.65625,0.03125,0.3125,0.875,0.0625,0.0625
2022-11-12,UFC 281: Adesanya vs. Pereira,Michael Trizano vs. SeungWoo Choi,SeungWoo Choi,Michael Trizano,1,4.85,26,73,0.3561643835616438,32.0,53.0,0.39622641509433965,26,74,0.35135135135135137,1.0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0:12,0.9615384615384616,0.038461538461538464,0.0,0.7307692307692307,0.11538461538461539,0.15384615384615385
2022-11-12,UFC 281: Adesanya vs. Pereira,Matt Frevola vs. Ottman Azaitar,Matt Frevola,Ottman Azaitar,1,2.5,11,27,0.4074074074074074,10.0,22.0,0.5454545454545454,12,28,0.42857142857142855,1.0,0,0,,0.0,0.0,,0.0,0.0,0.0,0:02,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.09090909090909091,0.0
