EVENT,BOUT,FIGHTER1,FIGHTER2,AGE.DIFF
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Matt Grice,Jason Black,-9.043835616438358
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Keith Jardine,Chuck Liddell,-5.87397260273972
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Forrest Griffin,Mauricio Rua,2.6986301369862957
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Jon Fitch,Diego Sanchez,3.852054794520555
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Lyoto Machida,Kazuhiro Nakamura,1.1287671232876662
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Tyson Griffin,Thiago Tavares,0.5534246575342578
UFC 76: Knockout,Rich Clementi vs. Anthony Johnson,Rich Clementi,Anthony Johnson,7.936986301369863
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Jeremy Stephens,Diego Saraiva,-4.090410958904108
UFC 76: Knockout,Christian Wellisch vs. Scott Junk,Christian Wellisch,Scott Junk,3.2630136986301324
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Matt Wiman,Michihiro Omigawa,-7.7561643835616465
UFC Fight Night: Thomas vs Florian,Kenny Florian vs. Din Thomas,Kenny Florian,Din Thomas,0.3424657534246691
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Chris Leben,Terry Martin,0.22191780821917462
UFC Fight Night: Thomas vs Florian,Nate Diaz vs. Junior Assuncao,Nate Diaz,Junior Assuncao,-3.81369863013699
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Nate Quarry,Pete Sell,10.389041095890413
UFC Fight Night: Thomas vs Florian,Luke Cummo vs. Edilberto de Oliveira,Luke Cummo,Edilberto de Oliveira,2.5726027397260296
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Cole Miller,Leonard Garcia,-4.789041095890411
UFC Fight Night: Thomas vs Florian,Gray Maynard vs. Joe Veres,Gray Maynard,Joe Veres,-1.495890410958907
UFC Fight Night: Thomas vs Florian,Thiago Alves vs. Kuniyoshi Hironaka,Thiago Alves,Kuniyoshi Hironaka,-7.298630136986297
UFC Fight Night: Thomas vs Florian,Dustin Hazelett vs. Jonathan Goulet,Dustin Hazelett,Jonathan Goulet,-6.800000000000004
UFC 75: Champion vs Champion,Quinton Jackson vs. Dan Henderson,Quinton Jackson,Dan Henderson,-7.827397260273962
UFC 75: Champion vs Champion,Michael Bisping vs. Matt Hamill,Michael Bisping,Matt Hamill,-2.3999999999999986
UFC 75: Champion vs Champion,Cheick Kongo vs. Mirko Filipovic,Cheick Kongo,Mirko Filipovic,-0.6821917808219169
UFC 75: Champion vs Champion,Marcus Davis vs. Paul Taylor,Marcus Davis,Paul Taylor,6.312328767123283
UFC 75: Champion vs Champion,Houston Alexander vs. Alessio Sakara,Houston Alexander,Alessio Sakara,9.454794520547942
UFC 75: Champion vs Champion,Gleison Tibau vs. Terry Etim,Gleison Tibau,Terry Etim,2.2657534246575324
UFC 75: Champion vs Champion,Thiago Silva vs. Tomasz Drwal,Thiago Silva,Tomasz Drwal,-0.8054794520547972
UFC 75: Champion vs Champion,Dennis Siver vs. Naoyuki Kotani,Dennis Siver,Naoyuki Kotani,2.9041095890410915
UFC 75: Champion vs Champion,Jess Liaudin vs. Anthony Torres,Jess Liaudin,Anthony Torres,
UFC 74: Respect,Randy Couture vs. Gabriel Gonzaga,Randy Couture,Gabriel Gonzaga,15.915068493150685
UFC 74: Respect,Georges St-Pierre vs. Josh Koscheck,Georges St-Pierre,Josh Koscheck,-3.468493150684928
UFC 74: Respect,Roger Huerta vs. Alberto Crane,Roger Huerta,Alberto Crane,-6.852054794520548
UFC 74: Respect,Joe Stevenson vs. Kurt Pellegrino,Joe Stevenson,Kurt Pellegrino,-3.1095890410958873
UFC 74: Respect,Patrick Cote vs. Kendall Grove,Patrick Cote,Kendall Grove,2.7041095890410958
UFC 74: Respect,Renato Sobral vs. David Heath,Renato Sobral,David Heath,0.4273972602739704
UFC 74: Respect,Frank Mir vs. Antoni Hardonk,Frank Mir,Antoni Hardonk,-3.2986301369863043
UFC 74: Respect,Thales Leites vs. Ryan Jensen,Thales Leites,Ryan Jensen,-3.964383561643835
UFC 74: Respect,Clay Guida vs. Marcus Aurelio,Clay Guida,Marcus Aurelio,-8.312328767123283
UFC 73: Stacked,Kenny Florian vs. Alvin Robinson,Kenny Florian,Alvin Robinson,6.142465753424659
UFC 73: Stacked,Anderson Silva vs. Nate Marquardt,Anderson Silva,Nate Marquardt,4.019178082191779
UFC 73: Stacked,Rashad Evans vs. Tito Ortiz,Rashad Evans,Tito Ortiz,-4.673972602739731
UFC 73: Stacked,Sean Sherk vs. Hermes Franca,Sean Sherk,Hermes Franca,1.0575342465753508
UFC 73: Stacked,Antonio Rodrigo Nogueira vs. Heath Herring,Antonio Rodrigo Nogueira,Heath Herring,1.7479452054794535
UFC 73: Stacked,Stephan Bonnar vs. Mike Nickels,Stephan Bonnar,Mike Nickels,-5.312328767123276
UFC 73: Stacked,Jorge Gurgel vs. Diego Saraiva,Jorge Gurgel,Diego Saraiva,5.243835616438368
UFC 73: Stacked,Chris Lytle vs. Jason Gilliam,Chris Lytle,Jason Gilliam,-1.7972602739726113
UFC 73: Stacked,Frankie Edgar vs. Mark Bocek,Frankie Edgar,Mark Bocek,0.02191780821917888
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,BJ Penn vs. Jens Pulver,BJ Penn,Jens Pulver,-4.021917808219165
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Nate Diaz vs. Manvel Gamburyan,Nate Diaz,Manvel Gamburyan,-3.9424657534246563
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Thales Leites vs. Floyd Sword,Thales Leites,Floyd Sword,-5.038356164383565
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Roger Huerta vs. Doug Evans,Roger Huerta,Doug Evans,-2.6082191780821944
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Joe Lauzon vs. Brandon Melendez,Joe Lauzon,Brandon Melendez,-1.164383561643838
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Cole Miller vs. Andy Wang,Cole Miller,Andy Wang,-6.9178082191780845
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Gray Maynard vs. Rob Emerson,Gray Maynard,Rob Emerson,2.2273972602739676
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Leonard Garcia vs. Allen Berube,Leonard Garcia,Allen Berube,-4.887671232876713
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Matt Wiman vs. Brian Geraghty,Matt Wiman,Brian Geraghty,-2.8739726027397268
UFC 72: Victory,Rich Franklin vs. Yushin Okami,Rich Franklin,Yushin Okami,6.797260273972604
UFC 72: Victory,Forrest Griffin vs. Hector Ramirez,Forrest Griffin,Hector Ramirez,-2.967123287671228
UFC 72: Victory,Jason MacDonald vs. Rory Singer,Jason MacDonald,Rory Singer,0.9863013698630141
UFC 72: Victory,Tyson Griffin vs. Clay Guida,Tyson Griffin,Clay Guida,-2.367123287671234
UFC 72: Victory,Ed Herman vs. Scott Smith,Ed Herman,Scott Smith,-1.3698630136986338
UFC 72: Victory,Marcus Davis vs. Jason Tan,Marcus Davis,Jason Tan,8.320547945205476
UFC 72: Victory,Eddie Sanchez vs. Colin Robinson,Eddie Sanchez,Colin Robinson,-13.945205479452056
UFC 72: Victory,Dustin Hazelett vs. Stevie Lynch,Dustin Hazelett,Stevie Lynch,
UFC Fight Night: Stout vs Fisher,Spencer Fisher vs. Sam Stout,Spencer Fisher,Sam Stout,7.961643835616435
UFC Fight Night: Stout vs Fisher,Jon Fitch vs. Roan Carneiro,Jon Fitch,Roan Carneiro,0.2684931506849253
UFC Fight Night: Stout vs Fisher,Drew McFedries vs. Jordan Radev,Drew McFedries,Jordan Radev,-1.8273972602739619
UFC Fight Night: Stout vs Fisher,Thiago Tavares vs. Jason Black,Thiago Tavares,Jason Black,-12.326027397260283
UFC Fight Night: Stout vs Fisher,Forrest Petz vs. Luigi Fioravanti,Forrest Petz,Luigi Fioravanti,5.339726027397262
UFC Fight Night: Stout vs Fisher,Tamdan McCrory vs. Pete Spratt,Tamdan McCrory,Pete Spratt,-15.832876712328769
UFC Fight Night: Stout vs Fisher,Gleison Tibau vs. Jeff Cox,Gleison Tibau,Jeff Cox,-15.189041095890417
UFC Fight Night: Stout vs Fisher,Anthony Johnson vs. Chad Reiner,Anthony Johnson,Chad Reiner,-2.68767123287671
UFC Fight Night: Stout vs Fisher,Nate Mohr vs. Luke Caudillo,Nate Mohr,Luke Caudillo,-2.2547945205479394
UFC 71: Liddell vs Jackson,Quinton Jackson vs. Chuck Liddell,Quinton Jackson,Chuck Liddell,-8.512328767123279
UFC 71: Liddell vs Jackson,Karo Parisyan vs. Joshua Burkman,Karo Parisyan,Joshua Burkman,-2.3835616438356126
UFC 71: Liddell vs Jackson,Terry Martin vs. Ivan Salaverry,Terry Martin,Ivan Salaverry,-9.753424657534246
UFC 71: Liddell vs Jackson,Houston Alexander vs. Keith Jardine,Houston Alexander,Keith Jardine,3.61095890410958
UFC 71: Liddell vs Jackson,Kalib Starnes vs. Chris Leben,Kalib Starnes,Chris Leben,5.542465753424658
UFC 71: Liddell vs Jackson,Thiago Silva vs. James Irvin,Thiago Silva,James Irvin,-4.169863013698631
UFC 71: Liddell vs Jackson,Alan Belcher vs. Sean Salmon,Alan Belcher,Sean Salmon,-6.62191780821918
UFC 71: Liddell vs Jackson,Din Thomas vs. Jeremy Stephens,Din Thomas,Jeremy Stephens,9.660273972602731
UFC 71: Liddell vs Jackson,Wilson Gouveia vs. Carmelo Marrero,Wilson Gouveia,Carmelo Marrero,2.317808219178076
UFC 70: Nations Collide,Gabriel Gonzaga vs. Mirko Filipovic,Gabriel Gonzaga,Mirko Filipovic,-4.68767123287671
UFC 70: Nations Collide,Andrei Arlovski vs. Fabricio Werdum,Andrei Arlovski,Fabricio Werdum,-1.5178082191780788
UFC 70: Nations Collide,Michael Bisping vs. Elvis Sinosic,Michael Bisping,Elvis Sinosic,-8.04657534246575
UFC 70: Nations Collide,Lyoto Machida vs. David Heath,Lyoto Machida,David Heath,-2.3013698630137043
UFC 70: Nations Collide,Cheick Kongo vs. Assuerio Silva,Cheick Kongo,Assuerio Silva,-0.9123287671232845
UFC 70: Nations Collide,Terry Etim vs. Matt Grice,Terry Etim,Matt Grice,-4.457534246575342
UFC 70: Nations Collide,Junior Assuncao vs. David Lee,Junior Assuncao,David Lee,6.805479452054797
UFC 70: Nations Collide,Alessio Sakara vs. Victor Valimaki,Alessio Sakara,Victor Valimaki,0.2904109589041113
UFC 70: Nations Collide,Jess Liaudin vs. Dennis Siver,Jess Liaudin,Dennis Siver,
UFC 70: Nations Collide,Paul Taylor vs. Edilberto de Oliveira,Paul Taylor,Edilberto de Oliveira,2.9397260273972634
UFC 69: Shootout,Matt Serra vs. Georges St-Pierre,Matt Serra,Georges St-Pierre,6.967123287671228
UFC 69: Shootout,Josh Koscheck vs. Diego Sanchez,Josh Koscheck,Diego Sanchez,4.087671232876723
UFC 69: Shootout,Roger Huerta vs. Leonard Garcia,Roger Huerta,Leonard Garcia,-3.852054794520548
UFC 69: Shootout,Yushin Okami vs. Mike Swick,Yushin Okami,Mike Swick,-2.0904109589041084
UFC 69: Shootout,Kendall Grove vs. Alan Belcher,Kendall Grove,Alan Belcher,1.4493150684931493
UFC 69: Shootout,Heath Herring vs. Brad Imes,Heath Herring,Brad Imes,-0.9698630136986282
UFC 69: Shootout,Thales Leites vs. Pete Sell,Thales Leites,Pete Sell,0.9123287671232845
UFC 69: Shootout,Marcus Davis vs. Pete Spratt,Marcus Davis,Pete Spratt,-2.6246575342465803
UFC 69: Shootout,Luke Cummo vs. Josh Haynes,Luke Cummo,Josh Haynes,-2.7452054794520535
UFC Fight Night: Stevenson vs Guillard,Joe Stevenson vs. Melvin Guillard,Joe Stevenson,Melvin Guillard,0.7890410958904113
UFC Fight Night: Stevenson vs Guillard,Justin McCully vs. Antoni Hardonk,Justin McCully,Antoni Hardonk,-0.03561643835616479
UFC Fight Night: Stevenson vs Guillard,Kenny Florian vs. Dokonjonosuke Mishima,Kenny Florian,Dokonjonosuke Mishima,-4.104109589041094
UFC Fight Night: Stevenson vs Guillard,Wilson Gouveia vs. Seth Petruzelli,Wilson Gouveia,Seth Petruzelli,1.167123287671231
UFC Fight Night: Stevenson vs Guillard,Drew Fickett vs. Keita Nakamura,Drew Fickett,Keita Nakamura,4.441095890410963
UFC Fight Night: Stevenson vs Guillard,Kurt Pellegrino vs. Nate Mohr,Kurt Pellegrino,Nate Mohr,3.824657534246569
UFC Fight Night: Stevenson vs Guillard,Kuniyoshi Hironaka vs. Forrest Petz,Kuniyoshi Hironaka,Forrest Petz,-0.7369863013698676
UFC Fight Night: Stevenson vs Guillard,Roan Carneiro vs. Rich Clementi,Roan Carneiro,Rich Clementi,-2.172602739726024
UFC Fight Night: Stevenson vs Guillard,Thiago Tavares vs. Naoyuki Kotani,Thiago Tavares,Naoyuki Kotani,-2.9205479452054917
UFC 68: The Uprising,Randy Couture vs. Tim Sylvia,Randy Couture,Tim Sylvia,12.712328767123289
UFC 68: The Uprising,Martin Kampmann vs. Drew McFedries,Martin Kampmann,Drew McFedries,-3.7260273972602747
UFC 68: The Uprising,Rich Franklin vs. Jason MacDonald,Rich Franklin,Jason MacDonald,0.660273972602738
UFC 68: The Uprising,Matt Hughes vs. Chris Lytle,Matt Hughes,Chris Lytle,0.846575342465762
UFC 68: The Uprising,Jason Lambert vs. Renato Sobral,Jason Lambert,Renato Sobral,0.26301369863013946
UFC 68: The Uprising,Matt Hamill vs. Rex Holman,Matt Hamill,Rex Holman,
UFC 68: The Uprising,Jon Fitch vs. Luigi Fioravanti,Jon Fitch,Luigi Fioravanti,2.9123287671232845
UFC 68: The Uprising,Gleison Tibau vs. Jason Dent,Gleison Tibau,Jason Dent,-3.320547945205483
UFC 68: The Uprising,Jamie Varner vs. Jason Gilliam,Jamie Varner,Jason Gilliam,-11.95616438356165
UFC 67: All or Nothing,Anderson Silva vs. Travis Lutter,Anderson Silva,Travis Lutter,-1.9232876712328846
UFC 67: All or Nothing,Mirko Filipovic vs. Eddie Sanchez,Mirko Filipovic,Eddie Sanchez,8.156164383561645
UFC 67: All or Nothing,Roger Huerta vs. John Halverson,Roger Huerta,John Halverson,-10.701369863013696
UFC 67: All or Nothing,Quinton Jackson vs. Marvin Eastman,Quinton Jackson,Marvin Eastman,-7.038356164383551
UFC 67: All or Nothing,Patrick Cote vs. Scott Smith,Patrick Cote,Scott Smith,-0.7780821917808254
UFC 67: All or Nothing,Terry Martin vs. Jorge Rivera,Terry Martin,Jorge Rivera,-8.621917808219173
UFC 67: All or Nothing,Frankie Edgar vs. Tyson Griffin,Frankie Edgar,Tyson Griffin,2.512328767123286
UFC 67: All or Nothing,Lyoto Machida vs. Sam Hoger,Lyoto Machida,Sam Hoger,2.0821917808219155
UFC 67: All or Nothing,Dustin Hazelett vs. Diego Saraiva,Dustin Hazelett,Diego Saraiva,-4.019178082191779
UFC Fight Night: Evans vs Salmon,Rashad Evans vs. Sean Salmon,Rashad Evans,Sean Salmon,-2.038356164383565
UFC Fight Night: Evans vs Salmon,Jake O'Brien vs. Heath Herring,Jake O'Brien,Heath Herring,-6.57260273972603
UFC Fight Night: Evans vs Salmon,Hermes Franca vs. Spencer Fisher,Hermes Franca,Spencer Fisher,1.7041095890410958
UFC Fight Night: Evans vs Salmon,Nate Marquardt vs. Dean Lister,Nate Marquardt,Dean Lister,-3.183561643835624
UFC Fight Night: Evans vs Salmon,Joshua Burkman vs. Chad Reiner,Joshua Burkman,Chad Reiner,1.2191780821917817
UFC Fight Night: Evans vs Salmon,Ed Herman vs. Chris Price,Ed Herman,Chris Price,2.1041095890411015
UFC Fight Night: Evans vs Salmon,Din Thomas vs. Clay Guida,Din Thomas,Clay Guida,5.197260273972589
UFC Fight Night: Evans vs Salmon,Rich Clementi vs. Ross Pointon,Rich Clementi,Ross Pointon,3.8876712328767127
UFC 66: Liddell vs Ortiz 2,Chuck Liddell vs. Tito Ortiz,Chuck Liddell,Tito Ortiz,5.104109589041094
UFC 66: Liddell vs Ortiz 2,Keith Jardine vs. Forrest Griffin,Keith Jardine,Forrest Griffin,3.375342465753434
UFC 66: Liddell vs Ortiz 2,Jason MacDonald vs. Chris Leben,Jason MacDonald,Chris Leben,5.136986301369866
UFC 66: Liddell vs Ortiz 2,Andrei Arlovski vs. Marcio Cruz,Andrei Arlovski,Marcio Cruz,-0.7835616438356112
UFC 66: Liddell vs Ortiz 2,Michael Bisping vs. Eric Schafer,Michael Bisping,Eric Schafer,-1.4410958904109563
UFC 66: Liddell vs Ortiz 2,Thiago Alves vs. Tony DeSouza,Thiago Alves,Tony DeSouza,-9.194520547945203
UFC 66: Liddell vs Ortiz 2,Gabriel Gonzaga vs. Carmelo Marrero,Gabriel Gonzaga,Carmelo Marrero,1.6958904109589028
UFC 66: Liddell vs Ortiz 2,Yushin Okami vs. Rory Singer,Yushin Okami,Rory Singer,-5.150684931506852
UFC 66: Liddell vs Ortiz 2,Christian Wellisch vs. Anthony Perosh,Christian Wellisch,Anthony Perosh,-2.9397260273972634
UFC Fight Night: Sanchez vs Riggs,Diego Sanchez vs. Joe Riggs,Diego Sanchez,Joe Riggs,0.7287671232876605
UFC Fight Night: Sanchez vs Riggs,Josh Koscheck vs. Jeff Joslin,Josh Koscheck,Jeff Joslin,-2.5890410958904084
UFC Fight Night: Sanchez vs Riggs,Karo Parisyan vs. Drew Fickett,Karo Parisyan,Drew Fickett,-2.706849315068496
UFC Fight Night: Sanchez vs Riggs,Marcus Davis vs. Shonie Carter,Marcus Davis,Shonie Carter,-1.3095890410958972
UFC Fight Night: Sanchez vs Riggs,David Heath vs. Victor Valimaki,David Heath,Victor Valimaki,5.854794520547948
UFC Fight Night: Sanchez vs Riggs,Alan Belcher vs. Jorge Santiago,Alan Belcher,Jorge Santiago,-3.5424657534246577
UFC Fight Night: Sanchez vs Riggs,Luigi Fioravanti vs. Dave Menne,Luigi Fioravanti,Dave Menne,-6.490410958904107
UFC Fight Night: Sanchez vs Riggs,Brock Larson vs. Keita Nakamura,Brock Larson,Keita Nakamura,6.7506849315068465
UFC Fight Night: Sanchez vs Riggs,Logan Clark vs. Steve Byrnes,Logan Clark,Steve Byrnes,-5.482191780821921
UFC 65: Bad Intentions,Georges St-Pierre vs. Matt Hughes,Georges St-Pierre,Matt Hughes,-7.6027397260274014
UFC 65: Bad Intentions,Tim Sylvia vs. Jeff Monson,Tim Sylvia,Jeff Monson,-5.131506849315066
UFC 65: Bad Intentions,Drew McFedries vs. Alessio Sakara,Drew McFedries,Alessio Sakara,3.1041095890410944
UFC 65: Bad Intentions,Brandon Vera vs. Frank Mir,Brandon Vera,Frank Mir,1.6191780821917803
UFC 65: Bad Intentions,Joe Stevenson vs. Dokonjonosuke Mishima,Joe Stevenson,Dokonjonosuke Mishima,-10.161643835616438
UFC 65: Bad Intentions,Nick Diaz vs. Gleison Tibau,Nick Diaz,Gleison Tibau,0.1808219178082311
UFC 65: Bad Intentions,Antoni Hardonk vs. Sherman Pendergarst,Antoni Hardonk,Sherman Pendergarst,-8.520547945205479
UFC 65: Bad Intentions,James Irvin vs. Hector Ramirez,James Irvin,Hector Ramirez,-2.460273972602735
UFC 65: Bad Intentions,Jake O'Brien vs. Josh Shockman,Jake O'Brien,Josh Shockman,-3.7424657534246606
The Ultimate Fighter: The Comeback Finale,Matt Serra vs. Chris Lytle,Matt Serra,Chris Lytle,0.21095890410958873
The Ultimate Fighter: The Comeback Finale,Travis Lutter vs. Patrick Cote,Travis Lutter,Patrick Cote,6.805479452054804
The Ultimate Fighter: The Comeback Finale,Din Thomas vs. Rich Clementi,Din Thomas,Rich Clementi,-0.4958904109589142
The Ultimate Fighter: The Comeback Finale,Jorge Rivera vs. Edwin DeWees,Jorge Rivera,Edwin DeWees,10.44657534246575
The Ultimate Fighter: The Comeback Finale,Pete Spratt vs. Jeremy Jackson,Pete Spratt,Jeremy Jackson,11.701369863013703
The Ultimate Fighter: The Comeback Finale,Scott Smith vs. Pete Sell,Scott Smith,Pete Sell,3.2109589041095887
The Ultimate Fighter: The Comeback Finale,Charles McCarthy vs. Gideon Ray,Charles McCarthy,Gideon Ray,-7.200000000000003
The Ultimate Fighter: The Comeback Finale,Martin Kampmann vs. Thales Leites,Martin Kampmann,Thales Leites,-0.6109589041095873
UFC 64: Unstoppable,Anderson Silva vs. Rich Franklin,Anderson Silva,Rich Franklin,-0.5232876712328789
UFC 64: Unstoppable,Sean Sherk vs. Kenny Florian,Sean Sherk,Kenny Florian,2.8082191780821972
UFC 64: Unstoppable,Jon Fitch vs. Kuniyoshi Hironaka,Jon Fitch,Kuniyoshi Hironaka,-1.6904109589041099
UFC 64: Unstoppable,Carmelo Marrero vs. Cheick Kongo,Carmelo Marrero,Cheick Kongo,-5.701369863013696
UFC 64: Unstoppable,Spencer Fisher vs. Dan Lauzon,Spencer Fisher,Dan Lauzon,11.898630136986299
UFC 64: Unstoppable,Yushin Okami vs. Kalib Starnes,Yushin Okami,Kalib Starnes,-6.542465753424658
UFC 64: Unstoppable,Clay Guida vs. Justin James,Clay Guida,Justin James,-5.084931506849308
UFC 64: Unstoppable,Kurt Pellegrino vs. Junior Assuncao,Kurt Pellegrino,Junior Assuncao,2.134246575342459
Ortiz vs Shamrock 3: The Final Chapter,Tito Ortiz vs. Ken Shamrock,Tito Ortiz,Ken Shamrock,-10.956164383561642
Ortiz vs Shamrock 3: The Final Chapter,Kendall Grove vs. Chris Price,Kendall Grove,Chris Price,-0.008219178082185863
Ortiz vs Shamrock 3: The Final Chapter,Jason MacDonald vs. Ed Herman,Jason MacDonald,Ed Herman,5.336986301369869
Ortiz vs Shamrock 3: The Final Chapter,Matt Hamill vs. Seth Petruzelli,Matt Hamill,Seth Petruzelli,3.161643835616438
Ortiz vs Shamrock 3: The Final Chapter,Nate Marquardt vs. Crafton Wallace,Nate Marquardt,Crafton Wallace,-3.4438356164383563
Ortiz vs Shamrock 3: The Final Chapter,Tony DeSouza vs. Dustin Hazelett,Tony DeSouza,Dustin Hazelett,11.767123287671232
Ortiz vs Shamrock 3: The Final Chapter,Rory Singer vs. Josh Haynes,Rory Singer,Josh Haynes,1.172602739726031
Ortiz vs Shamrock 3: The Final Chapter,Thiago Alves vs. John Alessio,Thiago Alves,John Alessio,-4.249315068493146
Ortiz vs Shamrock 3: The Final Chapter,Marcus Davis vs. Forrest Petz,Marcus Davis,Forrest Petz,2.0794520547945154
UFC 63: Hughes vs Penn,Matt Hughes vs. BJ Penn,Matt Hughes,BJ Penn,5.169863013698631
UFC 63: Hughes vs Penn,Mike Swick vs. David Loiseau,Mike Swick,David Loiseau,0.49589041095889996
UFC 63: Hughes vs Penn,Melvin Guillard vs. Gabe Ruediger,Melvin Guillard,Gabe Ruediger,-5.5863013698630155
UFC 63: Hughes vs Penn,Rashad Evans vs. Jason Lambert,Rashad Evans,Jason Lambert,-4.31506849315069
UFC 63: Hughes vs Penn,Joe Lauzon vs. Jens Pulver,Joe Lauzon,Jens Pulver,-9.465753424657528
UFC 63: Hughes vs Penn,Roger Huerta vs. Jason Dent,Roger Huerta,Jason Dent,-2.9369863013698634
UFC 63: Hughes vs Penn,Eddie Sanchez vs. Mario Neto,Eddie Sanchez,Mario Neto,
UFC 63: Hughes vs Penn,Jorge Gurgel vs. Danny Abbadi,Jorge Gurgel,Danny Abbadi,6.4383561643835705
UFC 63: Hughes vs Penn,Tyson Griffin vs. David Lee,Tyson Griffin,David Lee,3.980821917808221
UFC 62: Liddell vs Sobral,Chuck Liddell vs. Renato Sobral,Chuck Liddell,Renato Sobral,5.726027397260275
UFC 62: Liddell vs Sobral,Forrest Griffin vs. Stephan Bonnar,Forrest Griffin,Stephan Bonnar,-1.9479452054794635
UFC 62: Liddell vs Sobral,Nick Diaz vs. Josh Neer,Nick Diaz,Josh Neer,-0.35890410958903374
UFC 62: Liddell vs Sobral,Cheick Kongo vs. Christian Wellisch,Cheick Kongo,Christian Wellisch,0.3260273972602761
UFC 62: Liddell vs Sobral,Hermes Franca vs. Jamie Varner,Hermes Franca,Jamie Varner,10.13698630136986
UFC 62: Liddell vs Sobral,Eric Schafer vs. Rob MacDonald,Eric Schafer,Rob MacDonald,0.9589041095890352
UFC 62: Liddell vs Sobral,Wilson Gouveia vs. Wes Combs,Wilson Gouveia,Wes Combs,-5.295890410958904
UFC 62: Liddell vs Sobral,David Heath vs. Cory Walmsley,David Heath,Cory Walmsley,
UFC 62: Liddell vs Sobral,Yushin Okami vs. Alan Belcher,Yushin Okami,Alan Belcher,2.7616438356164394
UFC Fight Night 6,Diego Sanchez vs. Karo Parisyan,Diego Sanchez,Karo Parisyan,0.6575342465753309
UFC Fight Night 6,Chris Leben vs. Jorge Santiago,Chris Leben,Jorge Santiago,0.2191780821917817
UFC Fight Night 6,Dean Lister vs. Yuki Sasaki,Dean Lister,Yuki Sasaki,0.5808219178082297
UFC Fight Night 6,Josh Koscheck vs. Jonathan Goulet,Josh Koscheck,Jonathan Goulet,1.6164383561643803
UFC Fight Night 6,Martin Kampmann vs. Crafton Wallace,Martin Kampmann,Crafton Wallace,-6.438356164383563
UFC Fight Night 6,Joe Riggs vs. Jason Von Flue,Joe Riggs,Jason Von Flue,-7.150684931506852
UFC Fight Night 6,Jake O'Brien vs. Kristof Midoux,Jake O'Brien,Kristof Midoux,-10.164383561643838
UFC Fight Night 6,Forrest Petz vs. Sammy Morgan,Forrest Petz,Sammy Morgan,6.021917808219179
UFC Fight Night 6,Anthony Torres vs. Pat Healy,Anthony Torres,Pat Healy,4.972602739726028
UFC 61: Bitter Rivals,Tim Sylvia vs. Andrei Arlovski,Tim Sylvia,Andrei Arlovski,2.9205479452054774
UFC 61: Bitter Rivals,Joshua Burkman vs. Josh Neer,Joshua Burkman,Josh Neer,2.953424657534242
UFC 61: Bitter Rivals,Tito Ortiz vs. Ken Shamrock,Tito Ortiz,Ken Shamrock,-10.956164383561642
UFC 61: Bitter Rivals,Frank Mir vs. Dan Christison,Frank Mir,Dan Christison,-7.0794520547945226
UFC 61: Bitter Rivals,Joe Stevenson vs. Yves Edwards,Joe Stevenson,Yves Edwards,-5.709589041095889
UFC 61: Bitter Rivals,Hermes Franca vs. Joe Jordan,Hermes Franca,Joe Jordan,3.9205479452054774
UFC 61: Bitter Rivals,Jeff Monson vs. Anthony Perosh,Jeff Monson,Anthony Perosh,1.7150684931506817
UFC 61: Bitter Rivals,Cheick Kongo vs. Gilbert Aldana,Cheick Kongo,Gilbert Aldana,2.2767123287671254
UFC 61: Bitter Rivals,Drew Fickett vs. Kurt Pellegrino,Drew Fickett,Kurt Pellegrino,-0.6054794520547873
UFC Fight Night 5,Jonathan Goulet vs. Luke Cummo,Jonathan Goulet,Luke Cummo,0.7917808219178113
UFC Fight Night 5,Anderson Silva vs. Chris Leben,Anderson Silva,Chris Leben,5.273972602739725
UFC Fight Night 5,Rashad Evans vs. Stephan Bonnar,Rashad Evans,Stephan Bonnar,-2.4767123287671353
UFC Fight Night 5,Mark Hominick vs. Jorge Gurgel,Mark Hominick,Jorge Gurgel,-5.490410958904121
UFC Fight Night 5,Josh Koscheck vs. Dave Menne,Josh Koscheck,Dave Menne,-3.342465753424655
UFC Fight Night 5,Jason Lambert vs. Branden Lee Hinkle,Jason Lambert,Branden Lee Hinkle,-1.8465753424657478
UFC Fight Night 5,Jon Fitch vs. Thiago Alves,Jon Fitch,Thiago Alves,5.608219178082187
